Instance,Income
159533,1322708.187541327
159534,270962.4137847045
159535,273123.40212641197
159536,254416.98079389203
159537,90916.30789756076
159538,30869.87478766986
159539,54134.163486875186
159540,9936.120349252134
159541,141833.13804176386
159542,626543.50707773
159543,353185.2799034847
159544,203877.17948831138
159545,573737.3317712966
159546,135718.03947908847
159547,2139078.95833892
159548,781200.7607873231
159549,136848.98306336024
159550,572697.2737088522
159551,70281.55772806231
159552,15574.481817745891
159553,413261.52456864034
159554,568774.3149845685
159555,35845.874316501155
159556,616746.5429612701
159557,276873.8789575601
159558,501095.6775649658
159559,17033.77104619285
159560,181873.2416285856
159561,198146.6124948477
159562,867029.0133783583
159563,307929.723690933
159564,280399.9840140707
159565,188844.89352528934
159566,69980.67374005563
159567,877525.7835959195
159568,1111794.9315245606
159569,295033.61933906405
159570,539439.0664464897
159571,1484425.6545233126
159572,1383281.3522958357
159573,24307.40691813287
159574,67059.37398075905
159575,616790.4734518843
159576,597515.3294670363
159577,2506460.9112574644
159578,883743.9048922628
159579,1029798.0988260764
159580,24130.70853912356
159581,1051174.1218877505
159582,46318.73639120243
159583,73469.0291183099
159584,37048.87449794253
159585,20093.998256073046
159586,551921.0733713778
159587,1738204.937132619
159588,755319.2445197342
159589,1179507.099056791
159590,1336626.2770464271
159591,33076.62316295293
159592,183156.53852943078
159593,464899.9299345861
159594,942581.4418254115
159595,1303655.4974761922
159596,1595194.2012751943
159597,171767.95272560391
159598,163752.4932234917
159599,67844.90403763723
159600,959221.8012766505
159601,2101811.61212371
159602,18706.63142988233
159603,1826521.653112792
159604,241675.4151012424
159605,159732.4219513457
159606,712090.1470417983
159607,595811.7517290821
159608,676395.945872715
159609,172477.88310552438
159610,44737.731412705216
159611,1839770.713569342
159612,1379003.5839445742
159613,97573.57953448787
159614,24962.54875838595
159615,60301.12664811732
159616,47772.845797062786
159617,444914.90681376174
159618,663390.9865873267
159619,413456.006403364
159620,299938.85319257283
159621,144865.33088394682
159622,251245.38930756296
159623,1800818.6870010174
159624,39135.28982940765
159625,412313.3525167319
159626,31916.63235473794
159627,41815.84698277453
159628,179919.79604002685
159629,22375.79171172565
159630,172975.78196906974
159631,1008041.6342193396
159632,616480.6389539795
159633,89655.4443942239
159634,799207.3260652102
159635,392602.3535470967
159636,503606.7002198104
159637,792171.3718721884
159638,17298.151770288612
159639,306348.4820952738
159640,65490.673177538694
159641,1784789.1374985313
159642,22424.027555358593
159643,30137.96845757525
159644,780400.1874709503
159645,82180.49522406157
159646,843998.2885063351
159647,83087.53818724018
159648,683121.2685721971
159649,741037.8020686797
159650,129624.30856834848
159651,96202.49831739141
159652,674124.8446952433
159653,11008.978797556752
159654,60247.95876407579
159655,352398.53650205396
159656,251952.17850955485
159657,75253.88726371352
159658,551250.2167926353
159659,418071.10206346365
159660,88822.17512539629
159661,136428.91170834596
159662,26224.685066814498
159663,1411751.3719965718
159664,283890.14118520514
159665,900031.0503954112
159666,1348033.6511228168
159667,5416199.549330236
159668,215962.94934024103
159669,196314.53561430195
159670,1403513.1835607185
159671,333342.54432518163
159672,1803431.803393633
159673,33459.206438188994
159674,786784.9668291815
159675,677481.091605892
159676,229212.1161959729
159677,55393.09231411634
159678,679273.5158191717
159679,1764682.9177646637
159680,140770.13118758233
159681,379067.40539730334
159682,651913.4037946896
159683,977957.7857489384
159684,1855450.6907911939
159685,90557.11008322577
159686,397163.86821558
159687,137814.36860757778
159688,453330.24039649346
159689,647758.4317858848
159690,708813.7927842478
159691,673338.3743411222
159692,509249.7952550123
159693,21280.546719918868
159694,513361.7578158396
159695,724355.5979195492
159696,44263.17191512221
159697,454536.7634639051
159698,42593.878865363986
159699,217772.97007021325
159700,67744.99946120328
159701,685144.9907389521
159702,623206.4584714425
159703,97830.01850091248
159704,698768.8734019491
159705,48659.92433230121
159706,161812.9142010636
159707,417267.3604545968
159708,39383.22584017165
159709,349849.1646674041
159710,124691.4496313024
159711,368669.672967473
159712,149446.6080219409
159713,645324.1846167948
159714,36778.739541264615
159715,112217.85391859886
159716,154206.94477247
159717,238754.63934864852
159718,266875.2270085018
159719,733309.0643853495
159720,450250.3545882986
159721,898946.2454317879
159722,31437.497614958364
159723,105115.09354465369
159724,1476776.0166807475
159725,32602.680550748788
159726,52104.972407615685
159727,2161634.7640384664
159728,2192563.546149037
159729,24915.35596872001
159730,398952.09735159425
159731,200818.2653238929
159732,331647.1310214316
159733,1002711.8002909585
159734,465527.645103189
159735,267265.6429132765
159736,131464.6921714324
159737,108830.41085161576
159738,1068662.1500790978
159739,452176.59642823995
159740,722354.2747102899
159741,1193073.652219447
159742,60949.63576155152
159743,238716.3865007925
159744,318698.098138306
159745,48876.658500482576
159746,315389.30728900235
159747,625525.1932141429
159748,1346298.1009891978
159749,497761.8715289808
159750,58458.15583383112
159751,119038.08563287162
159752,47518.0856037343
159753,814527.763481656
159754,98117.37581047288
159755,33869.5568819332
159756,511905.3017927722
159757,273189.88775857136
159758,3849088.8548341487
159759,529979.3731983155
159760,462758.315273276
159761,17985.651699051064
159762,272444.13422452053
159763,875545.3147752512
159764,54158.052342906085
159765,829299.7377040355
159766,2039249.4538647027
159767,45470.09744871493
159768,249752.72074333823
159769,34697.349209290885
159770,818883.6771672944
159771,801993.4241232844
159772,13534.11220586694
159773,987994.901291147
159774,44365.80288925137
159775,275708.9143096517
159776,49208.66361350588
159777,2642809.178567582
159778,1194374.3784283642
159779,1589945.5206497838
159780,984198.7403029415
159781,10527.920978645308
159782,34378.60734122581
159783,351528.91004365834
159784,116351.7758010335
159785,208782.04691232028
159786,31374.462252955167
159787,62166.3082893451
159788,81798.19519148444
159789,1019979.3954480732
159790,17103.119798729233
159791,169089.71560680313
159792,538401.9138501071
159793,1531114.2626380338
159794,98285.2998398248
159795,1600454.1494805547
159796,114856.2369461862
159797,6730.85262899717
159798,8181.69087919389
159799,30671.69507332643
159800,937210.6975510892
159801,873853.5336735204
159802,1194865.084658945
159803,1062739.768985408
159804,1065627.395119375
159805,544528.1943817846
159806,49738.923728121976
159807,1159234.251479887
159808,95632.44251018717
159809,81414.57901376089
159810,2354911.811011441
159811,16908.494648533004
159812,403191.67115059134
159813,15762.039826564434
159814,986921.8775347
159815,177317.39852625463
159816,67575.65206475959
159817,769352.2032994763
159818,1269652.1409381924
159819,32831.138427726066
159820,82833.54222037218
159821,8759.824772445203
159822,9240.79159697773
159823,163646.4928939071
159824,295293.547217587
159825,907856.9669985572
159826,43564.58978271645
159827,874938.4187660273
159828,773813.6936898305
159829,448675.21142922185
159830,89289.65583772656
159831,77418.6989041984
159832,437939.5990461484
159833,1400591.193504592
159834,435371.2023890108
159835,720921.2239930341
159836,846752.7354372394
159837,176823.08409363832
159838,943602.6668085871
159839,1053138.659066051
159840,15968.522886890007
159841,57658.38024535455
159842,242890.35047557976
159843,357547.498746776
159844,690149.427775932
159845,410612.1759882324
159846,33817.409406474886
159847,333459.22653444816
159848,727954.5604119592
159849,403652.4935984639
159850,228179.12539787052
159851,78308.41338295968
159852,926403.8511423285
159853,347924.78750787716
159854,269221.6192521689
159855,1848130.405148156
159856,73200.76479909338
159857,1350163.4323130818
159858,1010215.4864367795
159859,927994.2854947023
159860,89630.03613451467
159861,449621.2890960284
159862,720007.3821864005
159863,1294738.6607578157
159864,169967.14335183715
159865,29280.710557410668
159866,694597.0445480726
159867,360886.0912840545
159868,1106861.473400956
159869,551369.287238528
159870,302916.8662712196
159871,1013866.339027253
159872,247068.50028617214
159873,65415.92494083879
159874,35299.56677753998
159875,164014.33546062652
159876,82237.29402434696
159877,124226.94738044114
159878,228355.7870193821
159879,469699.8032064936
159880,19753.037327887985
159881,31570.13053358674
159882,199771.36626335952
159883,996810.4940775131
159884,185679.93947319282
159885,1637555.6405953518
159886,174324.2142131741
159887,870605.4797816271
159888,218860.64030736274
159889,354873.65505884547
159890,176256.44082184852
159891,387471.2025781779
159892,36887.15601897018
159893,543944.7911153529
159894,568918.8558518006
159895,714842.4186389517
159896,51181.52751318336
159897,294278.2390675832
159898,204320.10022406036
159899,1212831.679654322
159900,137880.4549293945
159901,976853.3772961928
159902,1444896.0079352828
159903,117105.57136451143
159904,31395.109844823277
159905,264650.37320732465
159906,31721.218568770117
159907,12161.00495020822
159908,115426.18430968438
159909,361415.2138024762
159910,160597.2055034888
159911,1120893.5178383943
159912,2706634.2009954443
159913,15747.22409796646
159914,107196.49579214725
159915,471212.57989541703
159916,33520.184105915585
159917,465966.87167822244
159918,39969.969681995724
159919,48369.0990926769
159920,156998.47754479572
159921,111211.48498080263
159922,151294.01822186168
159923,837971.9261868544
159924,1255907.2213361196
159925,37521.43956017321
159926,482269.8451702822
159927,1828082.3745516816
159928,1479745.4598061985
159929,71807.07974645778
159930,33522.971768124786
159931,1023063.6698820102
159932,29485.10311983149
159933,197813.2306742234
159934,152661.7047798092
159935,1184837.985446937
159936,50833.792355409685
159937,604897.4136639204
159938,360780.20857547905
159939,117929.09860647283
159940,153618.91963633196
159941,778861.6771285995
159942,54754.322079142155
159943,121623.63228991965
159944,520764.2262364132
159945,62406.539787440066
159946,4077320.438095785
159947,477652.0577663469
159948,104657.49361918199
159949,335325.45558787143
159950,918338.7925032949
159951,518793.07097532117
159952,336159.55896316684
159953,1906080.3926889584
159954,318275.96323436423
159955,240921.7436188237
159956,130035.01735104086
159957,138395.50139021163
159958,331145.84343266423
159959,274175.08789148525
159960,42488.99114032804
159961,818579.8234076042
159962,231679.5878079636
159963,902953.908672244
159964,440072.7697089245
159965,1385044.2850148024
159966,237021.42114528103
159967,19032.387764045496
159968,2683383.303231864
159969,2742402.095818058
159970,179691.5465551288
159971,26465.474099190895
159972,310291.1853057563
159973,82940.26279979979
159974,4083976.325426978
159975,191784.17102230774
159976,599597.1464580485
159977,4676869.546453606
159978,397364.3139308632
159979,41258.488756638035
159980,1221350.3462423892
159981,339803.0593110425
159982,18450.916726333253
159983,884866.5226523397
159984,25693.033891080788
159985,163151.85180545118
159986,715665.4576751603
159987,587787.0821348493
159988,60756.17940622338
159989,224693.5448716316
159990,9099.610146565905
159991,227593.32839457731
159992,58324.16604855798
159993,534150.156678588
159994,156634.77327721677
159995,618145.7647820028
159996,1800967.675539736
159997,177490.64620901106
159998,1226747.313241705
159999,343771.63334080385
160000,1037266.1709050812
160001,1361341.0442500536
160002,262970.4846030573
160003,2587804.418023149
160004,1246751.5716348821
160005,121588.74199975525
160006,3414421.9468856906
160007,165406.97408806358
160008,530491.7999167794
160009,218726.6101752281
160010,302123.0842189156
160011,15956.04759146504
160012,641867.866087541
160013,1107031.689189274
160014,257780.11312685945
160015,305669.09354276804
160016,1143255.6543392355
160017,454662.30020755227
160018,18958.358020552187
160019,1505416.196535733
160020,25071.283900301056
160021,621782.2132298878
160022,1314798.3587258777
160023,74492.04886980364
160024,144641.84546593373
160025,1215727.3707872662
160026,353969.80091745564
160027,24580.020407021173
160028,241950.654329188
160029,252722.76604277905
160030,373967.9603258761
160031,131398.52278829576
160032,323458.6124238634
160033,63760.6370363862
160034,16210.676674604405
160035,1283705.4133304523
160036,480763.7123457999
160037,134783.82575347275
160038,222498.91593968504
160039,538630.3232561364
160040,570108.6543168013
160041,17804.148334976635
160042,326175.56256125943
160043,14936.227993062837
160044,79492.96408551246
160045,613335.5525602924
160046,154504.89579505267
160047,1207800.6102536446
160048,1207774.47778548
160049,820929.1437688696
160050,1285754.7025725322
160051,708694.6026177334
160052,879116.5506044674
160053,29346.953098837002
160054,1230902.0870202987
160055,331412.46284098463
160056,364892.43205152405
160057,64537.961190971386
160058,491636.18260765204
160059,487474.07043021475
160060,437165.2975598582
160061,286657.55668532447
160062,96763.24626877836
160063,2094130.6990764863
160064,1118346.6930876118
160065,524434.3242216911
160066,1963220.782830142
160067,813515.819592968
160068,303168.7195553821
160069,186243.44873099774
160070,249806.1886783981
160071,75439.7503053559
160072,558778.0137178212
160073,1375096.3949237505
160074,13172.952726905927
160075,33953.20011099067
160076,45323.72192639324
160077,560969.1792205203
160078,17483.38687841373
160079,580365.1933835816
160080,79470.02676354532
160081,35843.04707243121
160082,310328.52909525397
160083,449203.67152101424
160084,994688.9188269008
160085,865118.0789056792
160086,816327.6345443312
160087,1875820.2904242391
160088,139852.9761455402
160089,249742.21201824013
160090,240992.51589646327
160091,40019.97327511825
160092,2086990.3078649002
160093,557376.8233358997
160094,973447.1981733072
160095,103761.39833802538
160096,807279.9107274313
160097,1196126.346988581
160098,684193.3444469833
160099,365244.1277138119
160100,59781.263646959924
160101,1859599.637175549
160102,181152.08997194027
160103,81545.99578633727
160104,1012090.271261728
160105,1246761.3766079023
160106,84325.40097862961
160107,480402.03851793025
160108,37239.34349312332
160109,55193.906582567666
160110,77427.91669809894
160111,579376.4404067638
160112,8993.237247403296
160113,1770284.3915243675
160114,243472.88599340676
160115,585240.7351139948
160116,1179570.053185658
160117,782545.9357901238
160118,506835.73721835116
160119,236265.0316991688
160120,1288577.3993568628
160121,600774.4283567738
160122,20422.739666823785
160123,784572.6169879818
160124,164493.80187858755
160125,526352.8965913368
160126,58966.95061608298
160127,5431354.784127308
160128,243737.23420398036
160129,856830.9316132339
160130,11672.886683972285
160131,431816.18843640154
160132,273691.2919535628
160133,312109.18698578683
160134,2482301.1131043583
160135,398963.1282156268
160136,921672.0001729568
160137,1036439.0277913158
160138,569070.422458426
160139,807885.25557747
160140,516281.55696282274
160141,909916.1739889664
160142,217719.84271565368
160143,484887.61347444006
160144,104759.65455088543
160145,1409697.982706875
160146,96586.32871276076
160147,448568.41421043815
160148,492954.9971600006
160149,1007077.6554157224
160150,5334.002901722683
160151,140169.70231004438
160152,744595.3326672114
160153,1070325.8001476086
160154,450958.6223303339
160155,238406.8603237094
160156,1242000.0245589556
160157,765032.9193966
160158,954156.855366178
160159,1714834.2973400785
160160,103014.59369945525
160161,134642.13573849073
160162,545460.0881400963
160163,10042.462588552784
160164,243616.87174217435
160165,494368.4653429218
160166,89641.12012177084
160167,36246.837151638836
160168,324572.6644709639
160169,750850.2855339344
160170,521466.9553774985
160171,461551.00698258047
160172,502057.49795950594
160173,1217476.8427816695
160174,636670.3246111326
160175,434782.6424632932
160176,1413198.2270570134
160177,1968695.9629220376
160178,356409.69562478794
160179,387206.16851553775
160180,128406.75720641145
160181,1016162.7805595987
160182,156024.68989035938
160183,1049528.2210665485
160184,204441.20726078656
160185,1263994.3618374465
160186,1968888.6522132184
160187,290632.4489363969
160188,27357.036371010727
160189,138030.46390385198
160190,2680689.32317414
160191,11983.268117927695
160192,494955.8575133874
160193,27414.396753392026
160194,718546.899924554
160195,1979282.4836353096
160196,503110.35101125744
160197,1886632.6138446087
160198,19054.632381523854
160199,357829.7199182321
160200,18078.051752993637
160201,1311313.7484257668
160202,76990.01609750206
160203,1689507.7906295124
160204,656836.5543676269
160205,529589.7182733215
160206,349812.0518801225
160207,714103.0072792297
160208,769550.8297463544
160209,719854.502569737
160210,757280.1836492913
160211,434157.18728242227
160212,160024.32152730285
160213,376884.3744944009
160214,69005.57979304808
160215,942213.3864109219
160216,185915.93066142086
160217,283975.4971995878
160218,1773939.441378429
160219,38616.439529791765
160220,604550.6744368172
160221,289623.2392659626
160222,142938.9404990452
160223,302996.7054242445
160224,101261.01444182881
160225,88881.47364159637
160226,112135.12898047453
160227,718054.1550903155
160228,29240.87598718806
160229,517752.715261865
160230,227735.02234114442
160231,680680.9383810457
160232,47101.12507119449
160233,648171.4734844927
160234,402056.0680109886
160235,729964.266112388
160236,80005.97242946087
160237,802491.9133858391
160238,9531.888852678028
160239,2240252.476191334
160240,299935.4311038935
160241,53869.27873041362
160242,503004.7101984194
160243,536653.8299559556
160244,12935.712422755725
160245,747130.3888273755
160246,242357.2732997473
160247,404387.3029273045
160248,4520020.549549678
160249,803563.8840007903
160250,972094.450444185
160251,2513025.1360107292
160252,1792477.6613874559
160253,204807.14019894585
160254,350853.2486657793
160255,92588.83697791988
160256,6877914.302888702
160257,175021.8669324769
160258,41695.40787567195
160259,377457.8668902295
160260,101822.9318576574
160261,140568.57368445542
160262,492968.1425912085
160263,217593.59976926047
160264,1065382.3783932193
160265,919997.67025489
160266,48891.9059868841
160267,167337.38623130642
160268,2947490.45347422
160269,285376.0335030571
160270,233167.7338326103
160271,775539.9661032866
160272,28254.457813886547
160273,868691.7533034132
160274,312741.19012979715
160275,8379.226576756086
160276,1646548.6528871346
160277,1849729.085655725
160278,1838933.888748471
160279,31460.359478595412
160280,1134026.0668857002
160281,1369522.9617935163
160282,52956.41181783273
160283,412172.8194881671
160284,505983.1819172913
160285,41670.30352330482
160286,1182768.7170045024
160287,406482.92308233306
160288,978982.8390057344
160289,334234.17871278245
160290,215683.90900597454
160291,38292.486789462746
160292,553539.3946254803
160293,2146862.4545614026
160294,98214.16960713094
160295,700777.4536910885
160296,217828.25035340464
160297,22605.422913022725
160298,706599.2808668405
160299,89462.08457941953
160300,54962.15497089742
160301,73917.6952078701
160302,267376.63791553123
160303,17272.454747232892
160304,274206.1188986733
160305,1022235.3830312076
160306,1635048.603876569
160307,270493.54730733787
160308,51615.48683619743
160309,591089.8079571968
160310,423314.6226037408
160311,6958.859251353299
160312,850476.6140313295
160313,52390.659159423376
160314,367527.026376448
160315,672665.1207671278
160316,65260.51424375049
160317,990228.991653588
160318,720814.6191286147
160319,163363.63407684935
160320,788667.4276365681
160321,18819.153058847805
160322,961377.02286254
160323,464731.88556012366
160324,24981.872407051436
160325,1985618.1892169758
160326,543741.4973048815
160327,113941.99873652733
160328,1113953.9956927004
160329,63905.93508164583
160330,15078.463397995964
160331,510746.1135802745
160332,404591.9417418248
160333,25659.862793378466
160334,906172.8994922941
160335,2302538.494892789
160336,836162.3262188148
160337,452319.6283542691
160338,162179.80937184178
160339,53804.15614275001
160340,132619.6386113216
160341,86078.70939973956
160342,60680.94684885961
160343,55603.29671905564
160344,688489.0093298585
160345,115550.67330850304
160346,168857.3807879397
160347,1320463.1558430158
160348,22845.925860004423
160349,306567.19756598823
160350,170822.12576813746
160351,1534613.6322632937
160352,104629.07794478656
160353,279118.5589980519
160354,1928614.4736448692
160355,81894.81873189338
160356,522613.6748617831
160357,2197687.752657581
160358,631018.8967360428
160359,34759.98842603458
160360,52252.5467601595
160361,192032.6830511812
160362,43463.62546970382
160363,2082519.7289582856
160364,689416.6289867418
160365,888527.3799956596
160366,580885.752492352
160367,55667.95925481569
160368,87167.98120066787
160369,70204.43977444469
160370,216367.34647305406
160371,1156666.3945635608
160372,52038.312913591864
160373,58973.04463179713
160374,29962.493340128087
160375,300613.6238141029
160376,342504.23256085673
160377,75068.81196718593
160378,706172.9822652291
160379,186266.59739809306
160380,32919.371470606624
160381,485461.9870626989
160382,423271.4242031492
160383,797554.9468947948
160384,144405.43781315035
160385,338330.34722331987
160386,345614.7827531792
160387,53047.468541189715
160388,466873.39435685467
160389,339854.63556582155
160390,22722.28441605236
160391,176967.97869948755
160392,641172.0669683105
160393,1662275.2652904543
160394,26088.737338837047
160395,1183712.203743353
160396,26727.51517921845
160397,101972.63546360133
160398,676688.7460498111
160399,138198.19939336952
160400,236192.65640341784
160401,226943.32168128612
160402,740102.3722998531
160403,511816.5685206325
160404,70320.37746619493
160405,364734.6031483903
160406,50605.004277033964
160407,1323991.8878462743
160408,569606.843844328
160409,2492810.0472878725
160410,43510.014776763084
160411,1246911.8359136544
160412,353967.03780268296
160413,99922.14211714503
160414,17751.245463778083
160415,569197.8152400911
160416,22270.75650804409
160417,496148.16802150995
160418,58567.405455953114
160419,22828.11324053197
160420,437696.4614618268
160421,305958.3134257981
160422,838030.5887965544
160423,589147.6052809025
160424,959241.4759585364
160425,1002321.2140575736
160426,490172.2702592618
160427,928847.8976121082
160428,974554.7552569292
160429,720529.3215509889
160430,423451.29943116865
160431,18467.277145099484
160432,10605.604892270872
160433,527807.9468166657
160434,137122.9129314357
160435,682741.3689876747
160436,22999.426772707593
160437,916430.5966499776
160438,233265.39189946762
160439,74240.04709409682
160440,457289.7823041829
160441,983447.3954325377
160442,755494.4698970297
160443,480138.2376451332
160444,301532.50084974326
160445,587490.8750888737
160446,35901.471899127384
160447,1468381.120254654
160448,104025.07406983289
160449,381935.9830509618
160450,163933.1209124941
160451,358535.8575683494
160452,265496.98086045595
160453,92371.78571525359
160454,194058.27987739322
160455,214941.95522898342
160456,781713.3428607888
160457,114959.53822053694
160458,144064.73262721126
160459,188765.30455991227
160460,505199.15870106453
160461,1617939.5590697224
160462,865864.7980086203
160463,100923.32667282427
160464,273683.29981110216
160465,326636.45072250307
160466,17985.195180097173
160467,117979.31170669345
160468,520561.4326915461
160469,430942.78813609225
160470,20480.948020591346
160471,733211.0165503083
160472,2463223.6081246496
160473,8486.960569925222
160474,407803.7697340045
160475,19798.12303029801
160476,91322.0904920324
160477,828725.5097871751
160478,34109.33520599483
160479,51015.13340341787
160480,519784.72955323
160481,378216.66608466906
160482,121021.90310457685
160483,1008112.0141646634
160484,319340.8058593932
160485,458171.56920623424
160486,400005.63673583354
160487,969042.4453507252
160488,29764.26920295912
160489,819554.0542159182
160490,479917.80323002173
160491,18361.69774814932
160492,1162827.6102292906
160493,39282.02545999523
160494,108849.85883136287
160495,83081.83751305603
160496,1795833.7969079344
160497,29659.660310693493
160498,368617.02332821814
160499,322734.72017018235
160500,29925.10450692712
160501,389396.77168804244
160502,61587.75166219673
160503,604570.7421032315
160504,655382.7607299789
160505,1980795.9008933613
160506,718904.6562644051
160507,130698.53426528376
160508,191053.705839623
160509,1509491.8111079298
160510,3508241.6486377693
160511,672792.0013976092
160512,477659.47700833366
160513,1107673.9905260191
160514,857508.4108313409
160515,646706.5857528453
160516,230032.1882978666
160517,2324460.7569388323
160518,774399.9932911742
160519,10851.059074872597
160520,61404.02541555726
160521,630364.9314195791
160522,67518.09243541081
160523,731170.6885983543
160524,334563.37224321737
160525,414703.8993423258
160526,366987.6061459133
160527,181353.38006729886
160528,39577.1001571644
160529,1379895.2008332212
160530,780697.4502845586
160531,535882.0148780061
160532,121182.64265809815
160533,16982.497255951468
160534,36272.20166745333
160535,334236.42288431537
160536,2892942.7605435546
160537,79258.21650780628
160538,146423.3905861633
160539,105685.27780549908
160540,316202.5263533843
160541,651018.7976008173
160542,2084731.4320116413
160543,373949.80481990025
160544,165370.7461210432
160545,24802.166543407377
160546,24338.521168509007
160547,672901.4141155512
160548,126901.55819933375
160549,429518.34952624846
160550,127678.50521497494
160551,156914.46559025548
160552,108721.60534725072
160553,511691.26477118174
160554,278402.22208687
160555,1651934.6618987708
160556,147953.14316971006
160557,194057.57699556628
160558,30775.145053838885
160559,741006.7582932501
160560,1351019.72799702
160561,43102.78554006206
160562,34876.01835585458
160563,1111054.1784420204
160564,1112488.299739559
160565,115079.04806139227
160566,740064.9761449285
160567,1911163.5144580696
160568,94080.37428526557
160569,153341.98530713658
160570,53456.86372623634
160571,523669.95502755896
160572,65730.14946964051
160573,545207.5031018985
160574,542133.9940936305
160575,986841.8980449644
160576,844860.5651159773
160577,233730.79523304637
160578,17108.609726628518
160579,897970.3943890664
160580,17337.71422014194
160581,190515.9370646264
160582,84768.45547155202
160583,2894048.6268666075
160584,263546.09830434684
160585,1478966.3714464891
160586,874064.8821209752
160587,106663.95207290852
160588,2122644.233863579
160589,14014.520930016819
160590,155204.96741268513
160591,1883155.1620090138
160592,39371.5276868826
160593,435477.116076628
160594,519001.08867492713
160595,34233.09497897375
160596,927128.7705400713
160597,339213.10531762434
160598,699296.4876083639
160599,130699.88579310752
160600,1077444.921783461
160601,492029.5132315728
160602,37374.17438324518
160603,518052.98936957103
160604,40641.304305146805
160605,543153.7427940322
160606,49506.95889067905
160607,141964.42372266587
160608,100526.0293448476
160609,1209382.5567140952
160610,527016.156995634
160611,295389.47677683487
160612,917307.1568751492
160613,3559889.8539058417
160614,1858417.7488786809
160615,752664.5812215173
160616,389029.7869079861
160617,1716557.063803956
160618,408369.06230119924
160619,37217.077981672366
160620,139143.49962224383
160621,554160.451462334
160622,1149386.9882434586
160623,342601.6350962429
160624,1650556.3661239315
160625,114672.58022341649
160626,696819.7785797705
160627,538012.0657193756
160628,791084.188555136
160629,47761.73277520367
160630,1089670.478257074
160631,18538.46055436389
160632,450046.6626222865
160633,229091.97087442
160634,98361.1090212417
160635,927024.3666907796
160636,476054.09246406367
160637,18607.48596879008
160638,326149.8250677312
160639,38946.263292659445
160640,1931301.1418424281
160641,198518.88751354566
160642,196487.6728383749
160643,841156.928625683
160644,231138.27507394
160645,620153.0117192118
160646,88052.73025281422
160647,872376.7732405979
160648,1210362.9843897293
160649,116479.1510971708
160650,171634.37482391868
160651,195960.16664681718
160652,74090.23199770773
160653,1686540.9870659632
160654,2145954.993963698
160655,420448.79189243034
160656,57470.14933331652
160657,69225.3390653345
160658,269308.46882783674
160659,17165.6243404264
160660,266502.66237052245
160661,928474.6675095392
160662,18317.09688511182
160663,165675.13407980243
160664,47698.388888350186
160665,33792.35428729746
160666,14409.723112411206
160667,1407849.901359187
160668,207505.7080773889
160669,869899.30255979
160670,52531.24280028254
160671,307894.0941892033
160672,863751.9664904166
160673,313576.9381263377
160674,1737915.026131568
160675,57476.5017032125
160676,643964.0803089603
160677,480322.0591065078
160678,1211581.1282909748
160679,396570.63053148735
160680,519399.6745832249
160681,161871.40438715054
160682,11178.897206832708
160683,570823.7317372307
160684,582516.6294442329
160685,92906.78200016436
160686,239399.9654712851
160687,609937.2187933918
160688,1023010.3402229116
160689,352466.60040666815
160690,1051306.2441542107
160691,82219.64506491851
160692,58727.497980542335
160693,3823727.654641862
160694,978710.3492772651
160695,67347.34771177934
160696,15079.67214443441
160697,188936.65902040817
160698,1106073.21131317
160699,1003893.6183235002
160700,127462.78959073665
160701,1307673.8063504777
160702,879858.8766991853
160703,111269.67128816528
160704,13143.928208918323
160705,15602.63784957288
160706,332906.50677359325
160707,14932.41106558166
160708,1083854.40954997
160709,530082.3118574846
160710,341407.52061301906
160711,1272987.4504056706
160712,810701.3635085804
160713,408440.0073729254
160714,910303.388722588
160715,815811.7549335788
160716,1048278.3942170101
160717,281979.9669301667
160718,38689.74002269877
160719,359685.7981069032
160720,165773.67648632353
160721,25832.541282575905
160722,210823.9622865409
160723,1215322.6432267912
160724,1313060.7560201176
160725,19622.332592266008
160726,1883432.244020048
160727,41604.35890216319
160728,134892.91127365586
160729,57388.3438641386
160730,1166083.684364322
160731,830931.9602901569
160732,1603842.72394642
160733,767622.4040532494
160734,492213.17415368673
160735,14633.319517446624
160736,373873.0315630318
160737,6671.987758956979
160738,415492.13415860647
160739,703019.5831448035
160740,282577.6355473236
160741,825871.5066756333
160742,78642.5517650342
160743,1080078.027909426
160744,216682.12616630906
160745,41144.52592000529
160746,40770.51031011775
160747,324788.2678819845
160748,810752.6051261538
160749,816867.095061956
160750,547068.3777931121
160751,101981.05978077685
160752,104182.3478358181
160753,532995.0892317592
160754,1482038.6028116834
160755,233538.98417610087
160756,282726.72356557084
160757,137589.46983144732
160758,807774.9941888762
160759,321757.6785460459
160760,228540.50558252065
160761,108920.78934321504
160762,437705.1497925168
160763,713954.587432871
160764,611341.126514524
160765,25881.75555578986
160766,53137.525472146706
160767,910897.9225607502
160768,36454.406106771916
160769,34526.43197917338
160770,909404.9755991712
160771,925859.3314490322
160772,753410.6659303134
160773,81883.8182260562
160774,926321.9327779469
160775,1452619.557071097
160776,98242.40314440515
160777,1154966.2240324307
160778,134130.15258507992
160779,52983.40795508008
160780,259705.6802755393
160781,171259.62992728752
160782,413114.6352363425
160783,383130.7880105592
160784,890105.3153401744
160785,1218720.3366841294
160786,392746.46616571327
160787,17398.953158484077
160788,453644.75211261463
160789,84656.706309062
160790,173322.749898638
160791,38250.914113853134
160792,79872.72947253239
160793,440484.4558663816
160794,1434426.5903806374
160795,1159008.5994549743
160796,1284809.955917254
